node	base_color	fine_block	vote_frac	n_votes	on_ref
17145	G	green	1.000	1	0
17146	G	green	1.000	464	1
17147	G	green	1.000	5	0
17148	G	green	1.000	459	1
17149	G	green	1.000	464	1
17150	G	green	1.000	463	1
17151	G	green	1.000	1	0
17152	G	green	1.000	464	1
17153	G	green	1.000	423	1
17154	G	green	1.000	39	0
17155	G	green	1.000	2	0
17156	G	green	1.000	464	1
17157	G	green	1.000	463	1
17158	G	green	1.000	1	0
17159	G	green	1.000	464	1
17160	G	green	1.000	170	0
17161	G	green	1.000	464	1
17162	G	green	1.000	334	1
17163	G	green	1.000	464	1
17164	G	green	1.000	463	1
17165	G	green	1.000	1	0
17166	G	green	1.000	464	1
17167	G	green	1.000	462	1
17168	G	green	1.000	2	0
17169	G	green	1.000	464	1
17170	G	green	1.000	355	1
17171	G	green	1.000	109	0
17172	G	green	1.000	464	1
17173	G	green	1.000	463	1
17174	G	green	1.000	1	0
17175	G	green	1.000	464	1
17176	G	green	1.000	463	1
17177	G	green	1.000	462	1
17178	G	green	1.000	1	0
17179	G	green	1.000	463	1
17180	G	green	1.000	462	1
17181	G	green	1.000	463	1
17182	G	green	1.000	7	0
17183	G	green	1.000	456	1
17184	G	green	1.000	463	1
17185	G	green	1.000	459	1
17186	G	green	1.000	1	0
17187	G	green	1.000	458	1
17188	G	green	1.000	329	1
17189	G	green	1.000	333	1
17190	G	green	1.000	1	0
17191	G	green	1.000	332	1
17192	G	green	1.000	333	1
17193	G	green	1.000	334	1
17194	G	green	1.000	3	0
17195	G	green	1.000	130	0
17196	G	green	1.000	461	1
17197	G	green	1.000	464	1
17198	G	green	1.000	1	0
17199	G	green	1.000	463	1
17200	G	green	1.000	464	1
17201	G	green	1.000	1	0
17202	G	green	1.000	463	1
17203	G	green	1.000	1	0
17204	G	green	1.000	463	1
17205	G	green	1.000	464	1
17206	G	green	1.000	3	0
17207	G	green	1.000	461	1
17208	G	green	1.000	464	1
17209	G	green	1.000	113	0
17210	G	green	1.000	351	1
17211	G	green	1.000	464	1
17212	G	green	1.000	1	0
17213	G	green	1.000	463	1
17214	G	green	1.000	464	1
17215	G	green	1.000	2	0
17216	G	green	1.000	462	1
17217	G	green	1.000	464	1
17218	G	green	1.000	2	0
17219	G	green	1.000	462	1
17220	G	green	1.000	464	1
17221	G	green	1.000	1	0
17222	G	green	1.000	463	1
17223	G	green	1.000	464	1
17224	G	green	1.000	6	0
17225	G	green	1.000	458	1
17226	G	green	1.000	464	1
17227	G	green	1.000	1	0
17228	G	green	1.000	463	1
17229	G	green	1.000	464	1
17230	G	green	1.000	1	0
17231	G	green	1.000	463	1
17232	G	green	1.000	464	1
17233	G	green	1.000	2	0
17234	G	green	1.000	462	1
17235	G	green	1.000	464	1
17236	G	green	1.000	2	0
17237	G	green	1.000	462	1
17238	G	green	1.000	464	1
17239	G	green	1.000	403	0
17240	G	green	1.000	61	1
17241	G	green	1.000	464	1
17242	G	green	1.000	84	0
17243	G	green	1.000	380	1
17244	G	green	1.000	464	1
17245	G	green	1.000	1	0
17246	G	green	1.000	463	1
17247	G	green	1.000	464	1
17248	G	green	1.000	3	0
17249	G	green	1.000	461	1
17250	G	green	1.000	464	1
17251	G	green	1.000	1	0
17252	G	green	1.000	463	1
17253	G	green	1.000	464	1
17254	G	green	1.000	463	1
17255	G	green	1.000	464	1
17256	G	green	1.000	2	0
17257	G	green	1.000	462	1
17258	G	green	1.000	464	1
17259	G	green	1.000	10	0
17260	G	green	1.000	454	1
17261	G	green	1.000	464	1
17262	G	green	1.000	392	1
17263	G	green	1.000	72	0
17264	G	green	1.000	464	1
17265	G	green	1.000	3	0
17266	G	green	1.000	461	1
17267	G	green	1.000	464	1
17268	G	green	1.000	1	0
17269	G	green	1.000	463	1
17270	G	green	1.000	464	1
17271	G	green	1.000	17	0
17272	G	green	1.000	447	1
17273	G	green	1.000	464	1
17274	G	green	1.000	23	0
17275	G	green	1.000	441	1
17276	G	green	1.000	464	1
17277	G	green	1.000	1	0
17278	G	green	1.000	463	1
17279	G	green	1.000	464	1
17280	G	green	1.000	430	1
17281	G	green	1.000	34	0
17282	G	green	1.000	464	1
17283	G	green	1.000	23	0
17284	G	green	1.000	441	1
17285	G	green	1.000	464	1
17286	G	green	1.000	318	1
17287	G	green	1.000	146	0
17288	G	green	1.000	464	1
17289	G	green	1.000	1	0
17290	G	green	1.000	463	1
17291	G	green	1.000	464	1
17292	G	green	1.000	5	0
17293	G	green	1.000	459	1
17294	G	green	1.000	464	1
17295	G	green	1.000	451	1
17296	G	green	1.000	13	0
17297	G	green	1.000	464	1
17298	G	green	1.000	203	0
17299	G	green	1.000	261	1
17300	G	green	1.000	464	1
17301	G	green	1.000	463	1
17302	G	green	1.000	1	0
17303	G	green	1.000	464	1
17304	G	green	1.000	462	1
17305	G	green	1.000	2	0
17306	G	green	1.000	464	1
17307	G	green	1.000	463	1
17308	G	green	1.000	464	1
17309	G	green	1.000	463	1
17310	G	green	1.000	1	0
17311	G	green	1.000	464	1
17312	G	green	1.000	463	1
17313	G	green	1.000	1	0
17314	G	green	1.000	464	1
17315	G	green	1.000	463	1
17316	G	green	1.000	1	0
17317	G	green	1.000	464	1
17318	G	green	1.000	462	1
17319	G	green	1.000	2	0
17320	G	green	1.000	464	1
17321	G	green	1.000	463	1
17322	G	green	1.000	1	0
17323	G	green	1.000	464	1
17324	G	green	1.000	463	1
17325	G	green	1.000	1	0
17326	G	green	1.000	464	1
17327	G	green	1.000	463	1
17328	G	green	1.000	464	1
17329	G	green	1.000	463	1
17330	G	green	1.000	1	0
17331	G	green	1.000	464	1
17332	G	green	1.000	358	1
17333	G	green	1.000	106	0
17334	G	green	1.000	464	1
17335	G	green	1.000	1	0
17336	G	green	1.000	464	1
17337	G	green	1.000	463	1
17338	G	green	1.000	464	1
17339	G	green	1.000	1	0
17340	G	green	1.000	464	1
17341	G	green	1.000	461	1
17342	G	green	1.000	464	1
17343	G	green	1.000	1	0
17344	G	green	1.000	463	1
17345	G	green	1.000	464	1
17346	G	green	1.000	1	0
17347	G	green	1.000	463	1
17348	G	green	1.000	464	1
17349	G	green	1.000	22	0
17350	G	green	1.000	442	1
17351	G	green	1.000	464	1
17352	G	green	1.000	422	0
17353	G	green	1.000	42	1
17354	G	green	1.000	464	1
17355	G	green	1.000	1	0
17356	G	green	1.000	463	1
17357	G	green	1.000	464	1
17358	G	green	1.000	1	0
17359	G	green	1.000	463	1
17360	G	green	1.000	464	1
17361	G	green	1.000	2	0
17362	G	green	1.000	462	1
17363	G	green	1.000	464	1
17364	G	green	1.000	1	0
17365	G	green	1.000	463	1
17366	G	green	1.000	464	1
17367	G	green	1.000	1	0
17368	G	green	1.000	463	1
17369	G	green	1.000	464	1
17370	G	green	1.000	39	0
17371	G	green	1.000	425	1
17372	G	green	1.000	464	1
17373	G	green	1.000	450	1
17374	G	green	1.000	464	1
17375	G	green	1.000	431	1
17376	G	green	1.000	33	0
17377	G	green	1.000	464	1
17378	G	green	1.000	462	1
17379	G	green	1.000	2	0
17380	G	green	1.000	464	1
17381	G	green	1.000	457	1
17382	G	green	1.000	7	0
17383	G	green	1.000	464	1
17384	G	green	1.000	1	0
17385	G	green	1.000	464	1
17386	G	green	1.000	1	0
17387	G	green	1.000	464	1
17388	G	green	1.000	1	0
17389	G	green	1.000	463	1
17390	G	green	1.000	464	1
17391	G	green	1.000	1	0
17392	G	green	1.000	463	1
17393	G	green	1.000	464	1
17394	G	green	1.000	1	0
17395	G	green	1.000	463	1
17396	G	green	1.000	464	1
17397	G	green	1.000	463	1
17398	G	green	1.000	464	1
17399	G	green	1.000	4	0
17400	G	green	1.000	460	1
17401	G	green	1.000	464	1
17402	G	green	1.000	463	1
17403	G	green	1.000	464	1
17404	G	green	1.000	1	0
17405	G	green	1.000	463	1
17406	G	green	1.000	464	1
17407	G	green	1.000	1	0
17408	G	green	1.000	463	1
17409	G	green	1.000	464	1
17410	G	green	1.000	1	0
17411	G	green	1.000	463	1
17412	G	green	1.000	464	1
17413	G	green	1.000	3	0
17414	G	green	1.000	461	1
17415	G	green	1.000	464	1
17416	G	green	1.000	421	1
17417	G	green	1.000	43	0
17418	G	green	1.000	464	1
17419	G	green	1.000	1	0
17420	G	green	1.000	463	1
17421	G	green	1.000	464	1
17422	G	green	1.000	1	0
17423	G	green	1.000	463	1
17424	G	green	1.000	464	1
17425	G	green	1.000	417	1
17426	G	green	1.000	47	0
17427	G	green	1.000	464	1
17428	G	green	1.000	1	0
17429	G	green	1.000	463	1
17430	G	green	1.000	464	1
17431	G	green	1.000	463	1
17432	G	green	1.000	1	0
17433	G	green	1.000	464	1
17434	G	green	1.000	463	1
17435	G	green	1.000	1	0
17436	G	green	1.000	464	1
17437	G	green	1.000	13	0
17438	G	green	1.000	451	1
17439	G	green	1.000	464	1
17440	G	green	1.000	23	0
17441	G	green	1.000	441	1
17442	G	green	1.000	464	1
17443	G	green	1.000	301	1
17444	G	green	1.000	464	1
17445	G	green	1.000	23	0
17446	G	green	1.000	441	1
17447	G	green	1.000	464	1
17448	G	green	1.000	359	1
17449	G	green	1.000	105	0
17450	G	green	1.000	464	1
17451	G	green	1.000	1	0
17452	G	green	1.000	463	1
17453	G	green	1.000	464	1
17454	G	green	1.000	1	0
17455	G	green	1.000	463	1
17456	G	green	1.000	464	1
17457	G	green	1.000	453	1
17458	G	green	1.000	11	0
17459	G	green	1.000	464	1
17460	G	green	1.000	1	0
17461	G	green	1.000	463	1
17462	G	green	1.000	464	1
17463	G	green	1.000	1	0
17464	G	green	1.000	463	1
17465	G	green	1.000	464	1
17466	G	green	1.000	23	0
17467	G	green	1.000	441	1
17468	G	green	1.000	464	1
17469	G	green	1.000	1	0
17470	G	green	1.000	463	1
17471	G	green	1.000	464	1
17472	G	green	1.000	1	0
17473	G	green	1.000	463	1
17474	G	green	1.000	464	1
17475	G	green	1.000	458	1
17476	G	green	1.000	464	1
17477	G	green	1.000	1	0
17478	G	green	1.000	463	1
17479	G	green	1.000	464	1
17480	G	green	1.000	174	0
17481	G	green	1.000	290	1
17482	G	green	1.000	464	1
17483	G	green	1.000	456	1
17484	G	green	1.000	8	0
17485	G	green	1.000	464	1
17486	G	green	1.000	1	0
17487	G	green	1.000	463	1
17488	G	green	1.000	464	1
17489	G	green	1.000	3	0
17490	G	green	1.000	461	1
17491	G	green	1.000	464	1
17492	G	green	1.000	3	0
17493	G	green	1.000	461	1
17494	G	green	1.000	464	1
17495	G	green	1.000	55	0
17496	G	green	1.000	409	1
17497	G	green	1.000	464	1
17498	G	green	1.000	403	0
17499	G	green	1.000	61	1
17500	G	green	1.000	464	1
17501	G	green	1.000	403	0
17502	G	green	1.000	61	1
17503	G	green	1.000	464	1
17504	G	green	1.000	1	0
17505	G	green	1.000	463	1
17506	G	green	1.000	464	1
17507	G	green	1.000	424	1
17508	G	green	1.000	40	0
17509	G	green	1.000	464	1
17510	G	green	1.000	463	1
17511	G	green	1.000	1	0
17512	G	green	1.000	464	1
17513	G	green	1.000	457	1
17514	G	green	1.000	456	1
17515	G	green	1.000	5	0
17516	G	green	1.000	6	0
17517	G	green	1.000	8	0
17518	G	green	1.000	411	1
17519	G	green	1.000	453	1
17520	G	green	1.000	456	1
17521	G	green	1.000	460	1
17522	G	green	1.000	4	0
17523	G	green	1.000	464	1
17524	G	green	1.000	1	0
17525	G	green	1.000	463	1
17526	G	green	1.000	464	1
17527	G	green	1.000	463	1
17528	G	green	1.000	1	0
17529	G	green	1.000	464	1
17530	G	green	1.000	463	1
17531	G	green	1.000	1	0
17532	G	green	1.000	464	1
17533	G	green	1.000	462	1
17534	G	green	1.000	2	0
17535	G	green	1.000	464	1
17536	G	green	1.000	463	1
17537	G	green	1.000	1	0
17538	G	green	1.000	464	1
17539	G	green	1.000	434	1
17540	G	green	1.000	451	1
17541	G	green	1.000	30	0
17542	G	green	1.000	11	0
17543	G	green	1.000	2	0
17544	G	green	1.000	464	1
17545	G	green	1.000	463	1
17546	G	green	1.000	1	0
17547	G	green	1.000	464	1
17548	G	green	1.000	1	0
17549	G	green	1.000	464	1
17550	G	green	1.000	453	1
17551	G	green	1.000	11	0
17552	G	green	1.000	464	1
17553	G	green	1.000	430	1
17554	G	green	1.000	1	0
17555	G	green	1.000	2	0
17556	G	green	1.000	83	0
17557	G	green	1.000	402	1
17558	G	green	1.000	406	1
17559	G	green	1.000	430	1
17560	G	green	1.000	427	1
17561	G	green	1.000	3	0
17562	G	green	1.000	429	1
17563	G	green	1.000	1	0
17564	G	green	1.000	430	1
17565	G	green	1.000	429	1
17566	G	green	1.000	1	0
17567	G	green	1.000	430	1
17568	G	green	1.000	428	1
17569	G	green	1.000	2	0
17570	G	green	1.000	430	1
17571	G	green	1.000	10	0
17572	G	green	1.000	420	1
17573	G	green	1.000	430	1
17574	G	green	1.000	8	0
17575	G	green	1.000	422	1
17576	G	green	1.000	430	1
17577	G	green	1.000	429	1
17578	G	green	1.000	1	0
17579	G	green	1.000	430	1
17580	G	green	1.000	429	1
17581	G	green	1.000	1	0
17582	G	green	1.000	430	1
17583	G	green	1.000	429	1
17584	G	green	1.000	1	0
17585	G	green	1.000	430	1
17586	G	green	1.000	428	1
17587	G	green	1.000	2	0
17588	G	green	1.000	430	1
17589	G	green	1.000	6	0
17590	G	green	1.000	424	1
17591	G	green	1.000	430	1
17592	G	green	1.000	429	1
17593	G	green	1.000	1	0
17594	G	green	1.000	430	1
17595	G	green	1.000	3	0
17596	G	green	1.000	427	1
17597	G	green	1.000	430	1
17598	G	green	1.000	429	1
17599	G	green	1.000	1	0
17600	G	green	1.000	430	1
17601	G	green	1.000	1	0
17602	G	green	1.000	429	1
17603	G	green	1.000	430	1
17604	G	green	1.000	429	1
17605	G	green	1.000	1	0
17606	G	green	1.000	430	1
17607	G	green	1.000	30	0
17608	G	green	1.000	400	1
17609	G	green	1.000	430	1
17610	G	green	1.000	419	1
17611	G	green	1.000	11	0
17612	G	green	1.000	430	1
17613	G	green	1.000	464	1
17614	G	green	1.000	429	1
17615	G	green	1.000	35	0
17616	G	green	1.000	464	1
17617	G	green	1.000	463	1
17618	G	green	1.000	1	0
17619	G	green	1.000	464	1
17620	G	green	1.000	430	1
17621	G	green	1.000	34	0
17622	G	green	1.000	464	1
17623	G	green	1.000	2	0
17624	G	green	1.000	462	1
17625	G	green	1.000	464	1
17626	G	green	1.000	2	0
17627	G	green	1.000	462	1
17628	G	green	1.000	464	1
17629	G	green	1.000	462	1
17630	G	green	1.000	2	0
17631	G	green	1.000	464	1
17632	G	green	1.000	42	0
17633	G	green	1.000	463	1
17634	G	green	1.000	1	0
17635	G	green	1.000	464	1
17636	G	green	1.000	463	1
17637	G	green	1.000	1	0
17638	G	green	1.000	464	1
17639	G	green	1.000	463	1
17640	G	green	1.000	1	0
17641	G	green	1.000	464	1
17642	G	green	1.000	461	1
17643	G	green	1.000	3	0
17644	G	green	1.000	464	1
17645	G	green	1.000	445	1
17646	G	green	1.000	19	0
17647	G	green	1.000	464	1
17648	G	green	1.000	463	1
17649	G	green	1.000	2	0
17650	G	green	1.000	1	0
17651	G	green	1.000	462	1
17652	G	green	1.000	464	1
17653	G	green	1.000	463	1
17654	G	green	1.000	1	0
17655	G	green	1.000	464	1
17656	G	green	1.000	430	1
17657	G	green	1.000	20	0
17658	G	green	1.000	410	1
17659	G	green	1.000	430	1
17660	G	green	1.000	422	1
17661	G	green	1.000	8	0
17662	G	green	1.000	430	1
17663	G	green	1.000	2	0
17664	G	green	1.000	428	1
17665	G	green	1.000	430	1
17666	G	green	1.000	1	0
17667	G	green	1.000	429	1
17668	G	green	1.000	430	1
17669	G	green	1.000	24	0
17670	G	green	1.000	406	1
17671	G	green	1.000	430	1
17672	G	green	1.000	1	0
17673	G	green	1.000	429	1
17674	G	green	1.000	430	1
17675	G	green	1.000	429	1
17676	G	green	1.000	430	1
17677	G	green	1.000	429	1
17678	G	green	1.000	1	0
17679	G	green	1.000	430	1
17680	G	green	1.000	464	1
17681	G	green	1.000	2	0
17682	G	green	1.000	462	1
17683	G	green	1.000	464	1
17684	G	green	1.000	2	0
17685	G	green	1.000	462	1
17686	G	green	1.000	464	1
17687	G	green	1.000	2	0
17688	G	green	1.000	462	1
17689	G	green	1.000	464	1
17690	G	green	1.000	1	0
17691	G	green	1.000	463	1
17692	G	green	1.000	464	1
17693	G	green	1.000	453	1
17694	G	green	1.000	11	0
17695	G	green	1.000	464	1
17696	G	green	1.000	3	0
17697	G	green	1.000	35	0
17698	G	green	1.000	98	1
17699	G	green	1.000	300	1
17700	G	green	1.000	370	1
17701	G	green	1.000	438	1
17702	G	green	1.000	442	1
17703	G	green	1.000	464	1
17704	G	green	1.000	1	0
17705	G	green	1.000	463	1
17706	G	green	1.000	464	1
17707	G	green	1.000	34	0
17708	G	green	1.000	464	1
17709	G	green	1.000	3	0
17710	G	green	1.000	461	1
17711	G	green	1.000	464	1
17712	G	green	1.000	1	0
17713	G	green	1.000	463	1
17714	G	green	1.000	464	1
17715	G	green	1.000	460	1
17716	G	green	1.000	4	0
17717	G	green	1.000	464	1
17718	G	green	1.000	1	0
17719	G	green	1.000	463	1
17720	G	green	1.000	464	1
17721	G	green	1.000	3	0
17722	G	green	1.000	461	1
17723	G	green	1.000	464	1
17724	G	green	1.000	1	0
17725	G	green	1.000	463	1
17726	G	green	1.000	464	1
17727	G	green	1.000	462	1
17728	G	green	1.000	2	0
17729	G	green	1.000	464	1
17730	G	green	1.000	463	1
17731	G	green	1.000	1	0
17732	G	green	1.000	464	1
17733	G	green	1.000	463	1
17734	G	green	1.000	1	0
17735	G	green	1.000	464	1
17736	G	green	1.000	463	1
17737	G	green	1.000	1	0
17738	G	green	1.000	464	1
17739	G	green	1.000	1	0
17740	G	green	1.000	463	1
17741	G	green	1.000	464	1
17742	G	green	1.000	463	1
17743	G	green	1.000	1	0
17744	G	green	1.000	464	1
17745	G	green	1.000	298	0
17746	G	green	1.000	166	1
17747	G	green	1.000	464	1
17748	G	green	1.000	462	1
17749	G	green	1.000	2	0
17750	G	green	1.000	464	1
17751	G	green	1.000	56	0
17752	G	green	1.000	408	1
17753	G	green	1.000	464	1
17754	G	green	1.000	1	0
17755	G	green	1.000	463	1
17756	G	green	1.000	464	1
17757	G	green	1.000	462	1
17758	G	green	1.000	2	0
17759	G	green	1.000	464	1
17760	G	green	1.000	456	1
17761	G	green	1.000	464	1
17762	G	green	1.000	459	1
17763	G	green	1.000	5	0
17764	G	green	1.000	464	1
17765	G	green	1.000	463	1
17766	G	green	1.000	1	0
17767	G	green	1.000	464	1
17768	G	green	1.000	396	1
17769	G	green	1.000	68	0
17770	G	green	1.000	464	1
17771	G	green	1.000	430	1
17772	G	green	1.000	464	1
17773	G	green	1.000	7	0
17774	G	green	1.000	462	1
17775	G	green	1.000	464	1
17776	G	green	1.000	23	0
17777	G	green	1.000	441	1
17778	G	green	1.000	464	1
17779	G	green	1.000	429	1
17780	G	green	1.000	35	0
17781	G	green	1.000	464	1
17782	G	green	1.000	449	1
17783	G	green	1.000	15	0
17784	G	green	1.000	464	1
17785	G	green	1.000	462	1
17786	G	green	1.000	2	0
17787	G	green	1.000	464	1
17788	G	green	1.000	463	1
17789	G	green	1.000	1	0
17790	G	green	1.000	464	1
17791	G	green	1.000	461	1
17792	G	green	1.000	3	0
17793	G	green	1.000	464	1
17794	G	green	1.000	241	0
17795	G	green	1.000	223	1
17796	G	green	1.000	464	1
17797	G	green	1.000	463	1
17798	G	green	1.000	1	0
17799	G	green	1.000	464	1
17800	G	green	1.000	463	1
17801	G	green	1.000	1	0
17802	G	green	1.000	463	1
17803	G	green	1.000	1	0
17804	G	green	1.000	464	1
17805	G	green	1.000	303	0
17806	G	green	1.000	35	0
17807	G	green	1.000	161	1
17808	G	green	1.000	429	1
17809	G	green	1.000	464	1
17810	G	green	1.000	23	0
17811	G	green	1.000	441	1
17812	G	green	1.000	464	1
17813	G	green	1.000	23	0
17814	G	green	1.000	441	1
17815	G	green	1.000	464	1
17816	G	green	1.000	23	0
17817	G	green	1.000	441	1
17818	G	green	1.000	464	1
17819	G	green	1.000	463	1
17820	G	green	1.000	5	0
17821	G	green	1.000	1	0
17822	G	green	1.000	459	1
17823	G	green	1.000	464	1
17824	G	green	1.000	23	0
17825	G	green	1.000	441	1
17826	G	green	1.000	169	0
17827	G	green	1.000	283	0
17828	G	green	1.000	464	1
17829	G	green	1.000	458	1
17830	G	green	1.000	6	0
17831	G	green	1.000	464	1
17832	G	green	1.000	399	1
17833	G	green	1.000	345	1
17834	G	green	1.000	344	1
17835	G	green	1.000	1	0
17836	G	green	1.000	295	1
17837	G	green	1.000	50	0
17838	G	green	1.000	337	1
17839	G	green	1.000	8	0
17840	G	green	1.000	399	1
17841	G	green	1.000	464	1
17842	G	green	1.000	1	0
17843	G	green	1.000	463	1
17844	G	green	1.000	464	1
17845	G	green	1.000	430	1
17846	G	green	1.000	34	0
17847	G	green	1.000	464	1
17848	G	green	1.000	2	0
17849	G	green	1.000	462	1
17850	G	green	1.000	464	1
17851	G	green	1.000	448	1
17852	G	green	1.000	1	0
17853	G	green	1.000	16	0
17854	G	green	1.000	463	1
17855	G	green	1.000	464	1
17856	G	green	1.000	1	0
17857	G	green	1.000	463	1
17858	G	green	1.000	464	1
17859	G	green	1.000	462	1
17860	G	green	1.000	2	0
17861	G	green	1.000	464	1
17862	G	green	1.000	304	1
17863	G	green	1.000	160	0
17864	G	green	1.000	464	1
17865	G	green	1.000	67	0
17866	G	green	1.000	397	1
17867	G	green	1.000	464	1
17868	G	green	1.000	67	0
17869	G	green	1.000	397	1
17870	G	green	1.000	464	1
17871	G	green	1.000	430	1
17872	G	green	1.000	34	0
17873	G	green	1.000	464	1
17874	G	green	1.000	463	1
17875	G	green	1.000	1	0
17876	G	green	1.000	464	1
17877	G	green	1.000	461	1
17878	G	green	1.000	3	0
17879	G	green	1.000	464	1
17880	G	green	1.000	462	1
17881	G	green	1.000	1	0
17882	G	green	1.000	1	0
17883	G	green	1.000	464	1
17884	G	green	1.000	304	1
17885	G	green	1.000	464	1
17886	G	green	1.000	430	1
17887	G	green	1.000	34	0
17888	G	green	1.000	464	1
17889	G	green	1.000	463	1
17890	G	green	1.000	1	0
17891	G	green	1.000	464	1
17892	G	green	1.000	1	0
17893	G	green	1.000	463	1
17894	G	green	1.000	464	1
17895	G	green	1.000	1	0
17896	G	green	1.000	463	1
17897	G	green	1.000	464	1
17898	G	green	1.000	1	0
17899	G	green	1.000	463	1
17900	G	green	1.000	464	1
17901	G	green	1.000	22	0
17902	G	green	1.000	442	1
17903	G	green	1.000	464	1
17904	G	green	1.000	451	1
17905	G	green	1.000	13	0
17906	G	green	1.000	464	1
17907	G	green	1.000	1	0
17908	G	green	1.000	463	1
17909	G	green	1.000	464	1
17910	G	green	1.000	461	1
17911	G	green	1.000	3	0
17912	G	green	1.000	464	1
17913	G	green	1.000	91	0
17914	G	green	1.000	373	1
17915	G	green	1.000	464	1
17916	G	green	1.000	6	0
17917	G	green	1.000	458	1
17918	G	green	1.000	464	1
17919	G	green	1.000	22	0
17920	G	green	1.000	442	1
17921	G	green	1.000	464	1
17922	G	green	1.000	20	0
17923	G	green	1.000	444	1
17924	G	green	1.000	464	1
17925	G	green	1.000	7	0
17926	G	green	1.000	457	1
17927	G	green	1.000	464	1
17928	G	green	1.000	430	1
17929	G	green	1.000	34	0
17930	G	green	1.000	464	1
17931	G	green	1.000	430	1
17932	G	green	1.000	34	0
17933	G	green	1.000	464	1
17934	G	green	1.000	1	0
17935	G	green	1.000	463	1
17936	G	green	1.000	464	1
17937	G	green	1.000	1	0
17938	G	green	1.000	463	1
17939	G	green	1.000	464	1
17940	G	green	1.000	455	1
17941	G	green	1.000	387	1
17942	G	green	1.000	68	0
17943	G	green	1.000	1	0
17944	G	green	1.000	3	0
17945	G	green	1.000	63	1
17946	G	green	1.000	221	1
17947	G	green	1.000	439	1
17948	G	green	1.000	464	1
17949	G	green	1.000	2	0
17950	G	green	1.000	462	1
17951	G	green	1.000	464	1
17952	G	green	1.000	1	0
17953	G	green	1.000	463	1
17954	G	green	1.000	464	1
17955	G	green	1.000	241	0
17956	G	green	1.000	223	1
17957	G	green	1.000	464	1
17958	G	green	1.000	460	1
17959	G	green	1.000	4	0
17960	G	green	1.000	464	1
17961	G	green	1.000	463	1
17962	G	green	1.000	457	1
17963	G	green	1.000	6	0
17964	G	green	1.000	463	1
17965	G	green	1.000	464	1
17966	G	green	1.000	430	1
17967	G	green	1.000	34	0
17968	G	green	1.000	464	1
17969	G	green	1.000	1	0
17970	G	green	1.000	464	1
17971	G	green	1.000	1	0
17972	G	green	1.000	463	1
17973	G	green	1.000	464	1
17974	G	green	1.000	444	1
17975	G	green	1.000	464	1
17976	G	green	1.000	38	0
17977	G	green	1.000	426	1
17978	G	green	1.000	464	1
17979	G	green	1.000	2	0
17980	G	green	1.000	462	1
17981	G	green	1.000	464	1
17982	G	green	1.000	463	1
17983	G	green	1.000	1	0
17984	G	green	1.000	464	1
17985	G	green	1.000	463	1
17986	G	green	1.000	1	0
17987	G	green	1.000	464	1
17988	G	green	1.000	301	1
17989	G	green	1.000	163	0
17990	G	green	1.000	464	1
17991	G	green	1.000	463	1
17992	G	green	1.000	1	0
17993	G	green	1.000	464	1
17994	G	green	1.000	451	1
17995	G	green	1.000	464	1
17996	G	green	1.000	7	0
17997	G	green	1.000	457	1
17998	G	green	1.000	464	1
17999	G	green	1.000	463	1
18000	G	green	1.000	464	1
18001	G	green	1.000	1	0
18002	G	green	1.000	463	1
18003	G	green	1.000	464	1
18004	G	green	1.000	463	1
18005	G	green	1.000	464	1
18006	G	green	1.000	462	1
18007	G	green	1.000	2	0
18008	G	green	1.000	464	1
18009	G	green	1.000	1	0
18010	G	green	1.000	463	1
18011	G	green	1.000	464	1
18012	G	green	1.000	2	0
18013	G	green	1.000	462	1
18014	G	green	1.000	464	1
18015	G	green	0.855	463	1
18016	G	green	1.000	1	0
18017	G	green	0.856	464	1
18018	G	green	0.855	463	1
18019	G	green	0.856	464	1
18020	G	green	0.855	463	1
18021	G	green	1.000	1	0
18022	G	green	0.856	464	1
18023	G	green	0.855	463	1
18024	G	green	1.000	1	0
18025	G	green	0.856	464	1
18026	O	orange_e	0.762	924	1
18027	O	orange_e	1.000	1387	1
18028	O	orange_e	1.000	685	1
18029	O	orange_e	1.000	557	0
18030	O	orange_e	1.000	499	0
18031	O	orange_e	1.000	1376	1
18032	O	orange_e	1.000	335	1
18033	O	orange_e	1.000	1376	1
18034	O	orange_e	1.000	1141	1
18035	O	orange_e	1.000	235	0
18036	O	orange_e	1.000	1376	1
18037	O	orange_e	1.000	703	1
18038	O	orange_e	1.000	649	1
18039	O	orange_e	1.000	54	0
18040	O	orange_e	1.000	703	1
18041	O	orange_e	1.000	700	1
18042	O	orange_e	1.000	3	0
18043	O	orange_e	1.000	773	1
18044	O	orange_e	1.000	70	1
18045	O	orange_e	1.000	703	1
18046	O	orange_e	1.000	773	1
18047	O	orange_e	1.000	1038	1
18048	O	orange_e	1.000	692	1
18049	O	orange_e	1.000	657	1
18050	O	orange_e	1.000	35	0
18051	O	orange_e	1.000	692	1
18052	O	orange_e	1.000	691	1
18053	O	orange_e	1.000	1	0
18054	O	orange_e	1.000	692	1
18055	O	orange_e	1.000	650	1
18056	O	orange_e	1.000	42	0
18057	O	orange_e	1.000	692	1
18058	O	orange_e	1.000	650	1
18059	O	orange_e	1.000	388	1
18060	O	orange_e	1.000	1038	1
18061	O	orange_e	1.000	1036	1
18062	O	orange_e	1.000	773	1
18063	O	orange_e	1.000	650	1
18064	O	orange_e	1.000	1036	1
18065	O	orange_e	1.000	1035	1
18066	O	orange_e	1.000	1	0
